header,program_time,temp,height1,height2,height3,air_pressure1,air_pressure2
243,832939,28.443603515625,302,302,302,100469.859375,100469.3984375
243,834927,28.374176025390625,302,302,302,100470.21875,100470.25
243,836919,28.312759399414062,302,302,302,100470.5703125,100472.3359375
243,837937,28.307418823242188,302,302,302,100470.625,100471.3046875
243,839924,28.267364501953125,302,302,302,100470.4609375,100470.421875
243,841919,28.254013061523438,302,302,302,100471.84375,100471.6484375
243,842933,28.246002197265625,302,302,302,100472.6640625,100471.453125
243,844919,28.192596435546875,302,302,302,100471.40625,100472.1953125
243,845946,28.1658935546875,302,302,302,100472.4453125,100471.1171875
243,847834,28.085784912109375,302,302,302,100472.8359375,100471.3359375
243,848848,28.05908203125,302,302,302,100472.5,100471.921875
243,849864,28.053741455078125,302,302,302,100473.21875,100473.609375
243,850883,28.061752319335938,302,302,302,100471.8359375,100472.78125
243,851903,28.043060302734375,302,302,302,100473.9609375,100471.5546875
243,852924,28.000335693359375,302,302,302,100472.328125,100475.71875
243,854920,27.981643676757812,302,302,302,100473.234375,100474.7421875
243,856920,27.944259643554688,302,302,302,100473.484375,100474.265625
243,858912,27.922897338867188,302,302,302,100473.21875,100473.125
243,860904,27.970962524414062,302,302,302,100473.546875,100474.9296875
243,861924,27.94158935546875,302,302,302,100473.8125,100474.15625
243,862943,27.965621948242188,302,302,302,100474.1640625,100473.859375
243,864934,27.989654541015625,302,302,302,100473.3046875,100473.2265625
243,866918,27.9949951171875,302,302,302,100473.6015625,100472.171875
243,867936,28.029708862304688,302,302,302,100473.8671875,100473.234375
243,869914,28.008346557617188,302,302,302,100472.2578125,100473.9765625
243,870934,28.029708862304688,302,302,302,100472.1640625,100472.125
243,872920,28.088455200195312,302,302,302,100472.84375,100472.671875
243,874913,28.17657470703125,302,302,302,100471.59375,100474.1015625
243,875932,28.205947875976562,302,302,302,100473.859375,100472.71875
243,877929,28.248672485351562,302,302,302,100472.375,100469.8671875
243,879828,28.339462280273438,302,302,302,100474.8984375,100472.71875
243,880854,28.344802856445312,302,302,302,100472.8046875,100474.875
243,881875,28.3795166015625,302,302,302,100470.8984375,100473.5625
243,882901,28.355484008789062,302,302,302,100472.2109375,100472.8359375
243,883921,28.3154296875,302,302,302,100473.1875,100472.8515625
243,884941,28.296737670898438,302,302,302,100472.859375,100473.125
243,886939,28.312759399414062,302,302,302,100473.3984375,100473.4296875
243,888750,28.21929931640625,302,302,302,100473.328125,100473.1484375
243,889860,28.2940673828125,302,302,302,100473.40625,100472.8828125
243,890879,28.334121704101562,302,302,302,100470.125,100472.984375
243,891891,28.34747314453125,302,302,302,100472.921875,100471.9921875
243,892908,28.350143432617188,302,302,302,100473.390625,100473.03125
243,893929,28.352813720703125,302,302,302,100472.953125,100473.09375
243,895909,28.366165161132812,302,302,302,100470.71875,100472.7734375
243,896929,28.39019775390625,302,302,302,100472.578125,100472.4375
243,898916,28.430252075195312,302,302,302,100473.125,100472.1953125
243,900891,28.440933227539062,302,302,302,100473.2421875,100472.015625
243,901914,28.387527465820312,302,302,302,100473.859375,100471.8046875
243,903905,28.392868041992188,302,302,302,100473.6484375,100472.6015625
243,905898,28.366165161132812,302,302,302,100473.125,100473.2109375
243,906922,28.408889770507812,302,302,302,100472.25,100470.5078125
243,908913,28.344802856445312,302,302,302,100472.2109375,100473.5859375
243,910920,28.384857177734375,302,302,302,100471.5234375,100472.2109375
243,912905,28.387527465820312,302,302,302,100472.3359375,100469.9453125
243,913924,28.403549194335938,302,302,302,100471.7734375,100472.5234375
243,915913,28.344802856445312,302,302,302,100472.8125,100472.875
243,916928,28.307418823242188,302,302,302,100470.46875,100472.5703125
243,918909,28.232650756835938,302,302,302,100472.1171875,100473.46875
243,919921,28.125839233398438,302,302,302,100474.734375,100473.34375
243,921905,28.021697998046875,302,302,302,100473.953125,100474.15625
243,922925,27.946929931640625,302,302,302,100474.3359375,100473.9765625
243,923942,27.954940795898438,302,302,302,100475.234375,100474.9453125
243,925826,27.89886474609375,302,302,302,100475.21875,100473.359375
243,926845,27.848129272460938,302,302,302,100474.4296875,100473.2890625
243,927869,27.808074951171875,302,302,302,100474.9453125,100475.0
243,928889,27.816085815429688,302,302,302,100474.890625,100473.328125
243,930889,27.757339477539062,302,302,302,100473.484375,100473.921875
243,931906,27.7386474609375,302,302,302,100474.5390625,100474.3046875
243,932929,27.671890258789062,302,302,302,100475.015625,100474.03125
243,934917,27.6531982421875,302,302,302,100474.3671875,100475.25
243,936923,27.570419311523438,302,302,302,100474.8515625,100474.59375
243,938914,27.597122192382812,302,302,302,100472.890625,100472.3671875
243,940904,27.655868530273438,302,302,302,100473.796875,100472.96875
243,941919,27.669219970703125,302,302,302,100472.6171875,100473.0234375
243,943901,27.74932861328125,302,302,302,100474.6328125,100473.453125
243,945889,27.848129272460938,302,302,302,100472.4453125,100473.0625
243,946910,27.880172729492188,302,302,302,100474.1953125,100473.7265625
243,947930,27.936248779296875,302,302,302,100473.328125,100472.7578125
243,949918,28.029708862304688,302,302,302,100473.21875,100472.7109375
243,951910,28.120498657226562,302,302,302,100471.7578125,100471.828125
243,953911,28.184585571289062,302,302,302,100469.1328125,100471.2578125
243,954931,28.203277587890625,302,302,302,100471.046875,100470.8046875
243,956924,28.256683349609375,302,302,302,100470.1875,100471.0
243,958910,28.181915283203125,302,302,302,100472.0859375,100471.9765625
243,960907,28.21929931640625,302,302,302,100471.21875,100472.375
243,962896,28.101806640625,302,302,302,100471.25,100471.578125
243,963914,28.0804443359375,302,302,302,100472.359375,100471.7578125
243,965903,28.0804443359375,302,302,302,100472.2109375,100472.1484375
243,966914,28.139190673828125,302,302,302,100473.2421875,100472.2265625
243,968894,28.163223266601562,302,302,302,100470.09375,100472.015625
243,969910,28.104476928710938,302,302,302,100471.9140625,100471.7265625
243,971889,28.107147216796875,302,302,302,100470.796875,100471.5859375
243,972905,28.083114624023438,302,302,302,100471.4296875,100470.46875
243,974901,28.099136352539062,302,302,302,100471.765625,100471.46875
243,976893,28.17657470703125,302,302,302,100469.4921875,100470.8671875
243,978882,28.224639892578125,302,302,302,100470.1015625,100472.0859375
243,979632,28.256683349609375,302,302,302,100470.3828125,100471.5
243,980784,28.28338623046875,302,302,302,100471.265625,100471.46875
243,981838,28.320770263671875,302,302,302,100470.9296875,100472.1640625
243,982860,28.28338623046875,302,302,302,100468.203125,100468.203125
243,983874,28.275375366210938,302,301,302,100468.28125,100470.640625
243,984903,28.22998046875,302,301,301,100472.5625,100471.6640625
243,985923,28.184585571289062,301,302,301,100469.0390625,100472.4296875
243,987920,28.163223266601562,301,302,302,100470.734375,100470.640625
243,988938,28.1658935546875,302,302,302,100470.890625,100472.0625
243,990929,28.125839233398438,302,302,302,100471.109375,100470.953125
243,991955,28.09112548828125,302,302,302,100472.1875,100470.203125
243,993846,28.016357421875,302,302,302,100470.59375,100469.875
243,994864,27.96295166015625,302,302,302,100470.3203125,100469.3203125
243,995879,27.970962524414062,302,302,302,100470.7109375,100471.703125
243,996901,27.968292236328125,302,302,302,100472.1640625,100471.1015625
243,998893,27.789382934570312,302,302,302,100470.515625,100471.203125
243,1000884,27.786712646484375,302,302,302,100470.9140625,100471.359375
243,1001904,27.72796630859375,302,302,302,100471.3828125,100470.2421875
243,1003901,27.741317749023438,302,302,302,100469.765625,100472.1953125
243,1005904,27.671890258789062,302,302,302,100473.3671875,100471.6171875
243,1007909,27.711944580078125,302,302,302,100470.0234375,100471.4765625
243,1009903,27.733306884765625,302,302,302,100472.1953125,100470.5234375
243,1011905,27.778701782226562,302,302,302,100470.421875,100470.171875
243,1012930,27.842788696289062,302,302,302,100470.84375,100469.9140625
243,1013954,27.864151000976562,302,302,302,100472.453125,100472.03125
243,1015955,27.94158935546875,302,302,302,100471.8984375,100471.671875
243,1017854,28.024368286132812,302,302,302,100468.6328125,100468.90625
243,1018882,28.02703857421875,302,302,302,100470.984375,100469.8203125
243,1019914,28.056411743164062,302,302,302,100470.015625,100468.421875
243,1020946,28.096466064453125,302,302,302,100468.9375,100471.4609375
243,1022938,28.141860961914062,302,302,302,100469.625,100469.875
243,1024944,28.099136352539062,302,302,302,100468.59375,100470.2265625
243,1026854,28.13385009765625,302,302,302,100469.7109375,100470.15625
243,1027876,28.163223266601562,302,302,302,100470.75,100469.5859375
243,1028893,28.179244995117188,302,302,302,100469.984375,100469.296875
243,1029916,28.211288452148438,302,302,302,100469.9296875,100468.78125
243,1031914,28.2086181640625,302,302,302,100469.6171875,100470.2421875
243,1032936,28.181915283203125,302,302,302,100468.46875,100470.390625
243,1034680,28.17657470703125,302,302,302,100470.6796875,100471.3203125
243,1035860,28.173904418945312,302,302,302,100469.2265625,100468.2578125
243,1036882,28.125839233398438,302,302,302,100471.34375,100469.8515625
243,1037902,28.107147216796875,302,302,302,100469.765625,100469.5078125
243,1038920,28.104476928710938,302,302,302,100469.875,100470.4140625
243,1040915,28.019027709960938,302,302,302,100471.9375,100469.9453125
243,1041935,27.9736328125,302,302,302,100470.5625,100472.4296875
243,1043962,27.936248779296875,302,302,302,100470.03125,100471.8046875
243,1045865,27.944259643554688,302,302,302,100469.875,100468.359375
243,1046892,27.9736328125,302,302,302,100469.28125,100470.5390625
243,1047921,27.970962524414062,302,302,302,100470.8125,100470.2421875
243,1048953,27.970962524414062,302,302,302,100470.8828125,100468.2578125
243,1050865,27.930908203125,302,302,302,100470.8828125,100470.8515625
243,1051894,27.930908203125,302,302,302,100467.8671875,100471.2421875
243,1052921,27.890853881835938,302,302,302,100469.3515625,100469.1875
243,1054925,27.840118408203125,302,302,302,100469.4296875,100469.4765625
243,1056923,27.845458984375,302,302,302,100470.7890625,100470.734375
243,1058923,27.810745239257812,302,302,302,100469.046875,100468.6328125
243,1060914,27.805404663085938,302,302,302,100469.0234375,100470.8671875
243,1061938,27.802734375,302,302,302,100470.8359375,100468.78125
243,1063925,27.711944580078125,302,302,302,100469.9765625,100471.890625
243,1065935,27.66387939453125,302,302,302,100471.4765625,100470.84375
243,1067933,27.575759887695312,302,302,302,100470.7734375,100471.6171875
243,1069936,27.49298095703125,302,302,302,100473.84375,100471.953125
243,1071835,27.378158569335938,302,302,302,100470.7578125,100470.15625
243,1072861,27.340774536132812,302,302,302,100473.140625,100472.2578125
243,1073898,27.3114013671875,302,302,302,100470.9765625,100471.3671875
243,1074940,27.266006469726562,302,302,302,100471.71875,100473.1328125
243,1076862,27.185897827148438,302,302,302,100472.4375,100472.84375
243,1077892,27.167205810546875,302,302,302,100473.9140625,100473.1953125
243,1078919,27.124481201171875,302,302,302,100473.671875,100474.0703125
243,1079953,27.089767456054688,302,302,302,100472.921875,100472.9609375
243,1081875,27.014999389648438,302,302,302,100471.6953125,100474.078125
243,1082909,26.990966796875,302,302,302,100473.5859375,100474.828125
243,1084908,26.889495849609375,302,302,302,100472.484375,100474.8203125
243,1086913,26.715927124023438,302,302,302,100476.65625,100473.7109375
243,1088910,26.603775024414062,302,302,302,100475.5703125,100473.09375
243,1090908,26.504974365234375,302,302,302,100474.90625,100475.4765625
243,1092901,26.384811401367188,302,302,302,100472.90625,100474.28125
243,1093926,26.331405639648438,302,302,302,100475.171875,100475.8203125
243,1095924,26.224594116210938,302,302,302,100475.296875,100473.515625
243,1097710,26.139144897460938,302,302,302,100476.15625,100477.40625
243,1098863,26.091079711914062,302,302,302,100476.71875,100475.0546875
243,1099889,26.01898193359375,302,302,302,100476.109375,100476.46875
243,1101888,25.965576171875,302,302,302,100475.1640625,100474.9296875
243,1102919,25.973587036132812,302,302,302,100474.546875,100473.5859375
243,1104934,25.93353271484375,302,302,302,100473.421875,100475.53125
243,1106944,25.917510986328125,302,302,302,100473.4453125,100474.0234375
243,1108939,25.885467529296875,302,302,302,100473.9296875,100473.578125
243,1110812,25.885467529296875,302,302,302,100474.5546875,100474.6328125
243,1111866,25.864105224609375,302,302,302,100474.3125,100472.8515625
243,1112885,25.866775512695312,302,302,302,100475.9140625,100473.0390625
243,1113900,25.86944580078125,302,302,302,100475.921875,100473.2734375
243,1114918,25.882797241210938,302,302,302,100475.671875,100474.671875
243,1116905,25.9442138671875,302,302,302,100473.8125,100474.1953125
243,1117923,25.938873291015625,302,302,302,100475.7109375,100474.5625
243,1119915,25.984268188476562,302,302,302,100476.0859375,100476.265625
243,1121921,26.051025390625,302,302,302,100476.5234375,100473.28125
243,1123915,26.067047119140625,302,302,302,100473.4921875,100475.5078125
243,1125913,26.091079711914062,302,302,302,100473.3671875,100472.203125
243,1126944,26.101760864257812,302,302,302,100472.3984375,100473.9921875
243,1128955,26.141815185546875,302,302,302,100472.75,100474.453125
243,1130949,26.160507202148438,302,302,302,100473.2734375,100473.7109375
243,1132843,26.136474609375,302,302,302,100474.9921875,100474.921875
243,1133870,26.1578369140625,302,302,302,100473.4375,100475.953125
243,1134899,26.144485473632812,302,302,302,100471.8828125,100471.1640625
243,1135918,26.136474609375,302,302,302,100472.4609375,100473.078125
243,1136936,26.149826049804688,302,302,302,100473.2109375,100473.0
243,1138925,26.149826049804688,302,306,306,100471.96875,100472.3828125
243,1139950,26.155166625976562,306,306,306,100472.453125,100472.96875
243,1141840,26.195220947265625,306,306,306,100471.9765625,100470.9140625
243,1142863,26.227264404296875,306,306,306,100472.875,100472.3125
243,1143883,26.229934692382812,306,306,306,100472.109375,100472.1484375
243,1144905,26.259307861328125,306,306,306,100472.3203125,100472.40625
243,1146902,26.256637573242188,306,306,306,100473.03125,100471.53125
243,1148903,26.261978149414062,306,306,306,100474.15625,100474.4375
243,1150897,26.288681030273438,306,306,306,100471.0625,100471.2265625
243,1152889,26.294021606445312,306,306,306,100471.2734375,100472.0703125
243,1153908,26.288681030273438,306,306,306,100471.0546875,100470.03125
243,1155905,26.334075927734375,306,306,306,100471.1953125,100470.2421875
243,1156926,26.33941650390625,306,306,306,100471.375,100471.0234375
243,1158923,26.33941650390625,306,306,306,100469.0390625,100468.625
243,1160919,26.312713623046875,306,306,306,100470.796875,100471.3515625
243,1162907,26.27532958984375,306,306,306,100472.078125,100470.2734375
243,1164909,26.2432861328125,306,306,306,100469.203125,100471.234375
243,1165936,26.235275268554688,306,306,306,100469.078125,100469.84375
243,1166954,26.216583251953125,306,306,306,100469.859375,100470.6328125
243,1168853,26.184539794921875,306,306,306,100470.9921875,100468.875
243,1169880,26.187210083007812,306,306,306,100469.4296875,100469.5625
243,1170895,26.181869506835938,306,306,306,100469.609375,100469.140625
243,1172895,26.155166625976562,306,306,306,100469.40625,100470.3828125
243,1174886,26.136474609375,306,306,306,100470.171875,100470.1484375
243,1175902,26.117782592773438,306,306,306,100468.75,100471.25
243,1177903,26.128463745117188,306,306,306,100469.078125,100471.4296875
243,1178924,26.144485473632812,306,306,306,100469.703125,100472.7109375
243,1180925,26.131134033203125,306,306,306,100471.0546875,100470.3359375
243,1182918,26.120452880859375,306,306,306,100470.9375,100470.21875
243,1184900,26.136474609375,306,306,306,100471.125,100470.3046875
243,1185918,26.14715576171875,306,306,306,100470.3359375,100471.8359375
243,1187910,26.109771728515625,306,306,305,100467.3203125,100471.4921875
243,1188923,26.120452880859375,306,306,305,100472.15625,100469.8671875
243,1189943,26.1151123046875,305,306,306,100472.078125,100472.203125
243,1191804,26.136474609375,306,306,306,100471.4609375,100470.765625
243,1192868,26.141815185546875,306,306,306,100469.515625,100470.90625
243,1193893,26.139144897460938,306,306,306,100471.359375,100473.0859375
243,1194928,26.152496337890625,306,306,306,100471.671875,100472.953125
243,1195968,26.149826049804688,306,306,306,100470.484375,100470.1796875
243,1197883,26.163177490234375,306,305,305,100473.015625,100471.6484375
243,1198908,26.173858642578125,305,305,305,100470.8984375,100471.4921875
243,1200903,26.176528930664062,306,306,306,100472.296875,100471.90625
243,1201933,26.195220947265625,306,305,305,100472.6171875,100470.53125
243,1203845,26.213912963867188,306,306,306,100471.4765625,100470.5390625
243,1204877,26.251296997070312,306,306,306,100471.1015625,100471.40625
243,1205900,26.256637573242188,306,305,305,100470.84375,100470.7734375
243,1206922,26.240615844726562,305,306,306,100472.3671875,100471.375
243,1207946,26.2432861328125,306,306,306,100470.8671875,100471.2578125
243,1209845,26.229934692382812,305,305,305,100472.1875,100471.171875
243,1210863,26.187210083007812,306,306,306,100471.6640625,100473.34375
243,1211884,26.23260498046875,306,306,306,100471.6640625,100472.03125
243,1212903,26.237945556640625,306,306,306,100470.1796875,100472.5859375
243,1213926,26.267318725585938,306,306,306,100471.796875,100471.09375
243,1215933,26.302032470703125,306,306,306,100471.796875,100472.4921875
243,1217944,26.323394775390625,306,306,306,100469.9453125,100469.5546875
243,1219849,26.38214111328125,306,306,306,100470.8828125,100470.5078125
243,1220884,26.406173706054688,306,306,305,100471.6640625,100471.359375
243,1221906,26.406173706054688,306,306,305,100471.3359375,100471.390625
243,1223916,26.518325805664062,305,305,305,100471.109375,100470.4296875
243,1225927,26.555709838867188,305,305,305,100471.8046875,100469.9453125
243,1226960,26.537017822265625,305,305,305,100470.8203125,100470.34375
243,1228868,26.518325805664062,305,305,305,100468.8125,100469.671875
243,1229891,26.55303955078125,305,305,305,100468.828125,100468.921875
243,1230915,26.563720703125,305,306,306,100468.1953125,100469.6875
243,1232920,26.550369262695312,306,306,306,100469.3984375,100469.46875
243,1234907,26.558380126953125,306,306,306,100470.1171875,100468.4375
243,1236901,26.555709838867188,306,306,306,100467.6796875,100468.234375
243,1237928,26.555709838867188,306,306,306,100468.109375,100468.9609375
243,1239917,26.483612060546875,306,306,306,100468.9296875,100471.328125
243,1240937,26.5423583984375,306,306,306,100471.4375,100470.5703125
243,1242931,26.462249755859375,306,306,306,100469.3046875,100467.3984375
243,1244709,26.320724487304688,306,306,306,100468.9296875,100471.765625
243,1245841,26.152496337890625,306,306,306,100469.5390625,100470.84375
243,1246861,26.01898193359375,306,306,306,100471.234375,100471.3515625
243,1247882,25.97625732421875,306,306,306,100469.0859375,100471.3828125
243,1248898,25.86944580078125,306,306,306,100474.4921875,100470.3203125
243,1249919,25.754623413085938,306,305,305,100472.296875,100470.859375
243,1251921,25.682525634765625,305,305,305,100471.390625,100470.78125
243,1253915,25.589065551757812,305,306,306,100471.4140625,100472.21875
243,1254934,25.54901123046875,306,305,305,100470.953125,100473.6015625
243,1256920,25.500946044921875,305,305,305,100470.703125,100471.9453125
243,1258915,25.458221435546875,305,305,305,100471.9453125,100471.2578125
243,1260899,25.48492431640625,305,305,305,100472.421875,100473.25
243,1261916,25.522308349609375,305,305,305,100474.1796875,100473.8046875
243,1262934,25.538330078125,305,305,305,100474.1328125,100472.28125
243,1263948,25.538330078125,305,305,305,100472.0,100472.9609375
243,1265935,25.59173583984375,305,305,305,100472.6875,100472.3203125
243,1267834,25.543670654296875,305,306,306,100474.3046875,100472.546875
243,1268851,25.532989501953125,306,305,305,100473.3671875,100473.6484375
243,1269868,25.500946044921875,306,305,305,100472.40625,100471.09375
243,1270883,25.508956909179688,305,305,305,100473.6015625,100474.7578125
243,1271902,25.49560546875,305,305,305,100473.5625,100473.421875
243,1272918,25.519638061523438,305,305,305,100474.1484375,100472.8125
243,1274912,25.6024169921875,305,305,305,100473.8203125,100471.90625
243,1276904,25.658493041992188,305,306,306,100472.078125,100473.1953125
243,1277921,25.650482177734375,306,305,305,100474.9453125,100473.25
243,1279912,25.653152465820312,305,305,305,100474.7578125,100472.421875
243,1280925,25.661163330078125,305,305,305,100474.6953125,100473.8515625
243,1282899,25.637130737304688,305,305,305,100472.515625,100473.3203125
243,1283911,25.599746704101562,305,305,305,100472.890625,100472.0625
243,1284923,25.6451416015625,305,305,305,100471.5625,100472.046875
243,1285938,25.639801025390625,305,305,305,100474.515625,100473.5546875
243,1287925,25.535659790039062,305,305,305,100473.625,100475.28125
243,1288941,25.48492431640625,305,305,305,100475.4609375,100474.25
243,1290931,25.396804809570312,305,305,305,100473.203125,100472.9296875
243,1292925,25.284652709960938,305,305,305,100473.4609375,100471.8125
243,1294920,25.276641845703125,305,306,306,100474.296875,100472.859375
243,1296910,25.255279541015625,306,306,306,100473.359375,100473.6171875
243,1298901,25.209884643554688,306,306,306,100472.1171875,100471.8359375
243,1299917,25.247268676757812,306,306,306,100474.1015625,100473.2578125
243,1300934,25.247268676757812,306,306,306,100473.34375,100472.125
243,1301955,25.236587524414062,306,306,306,100473.3671875,100470.625
243,1303845,25.281982421875,306,306,306,100474.484375,100471.8984375
243,1304864,25.255279541015625,306,306,306,100473.703125,100470.4140625
243,1305880,25.279312133789062,306,306,306,100474.609375,100475.0390625
243,1306893,25.252609252929688,306,306,306,100474.0234375,100475.0390625
243,1307904,25.273971557617188,306,306,306,100472.4140625,100471.75
243,1308918,25.273971557617188,306,306,306,100473.9296875,100472.703125
243,1310900,25.244598388671875,306,306,306,100473.3984375,100476.0234375
243,1311913,25.201873779296875,306,306,306,100474.3671875,100472.765625
243,1312925,25.0469970703125,306,306,306,100473.21875,100474.375
243,1314919,24.828033447265625,306,306,306,100476.53125,100475.4453125
243,1316908,24.65179443359375,306,306,306,100473.5390625,100474.0859375
243,1318901,24.54498291015625,306,306,306,100474.6953125,100475.203125
243,1320885,24.561004638671875,306,306,306,100475.609375,100474.7421875
243,1321905,24.563674926757812,306,306,306,100476.7421875,100473.0078125
243,1323885,24.686508178710938,306,306,306,100474.40625,100474.5703125
243,1324900,24.718551635742188,306,306,306,100474.375,100475.609375
243,1325917,24.745254516601562,306,306,306,100475.6015625,100475.6640625
243,1326935,24.774627685546875,306,306,306,100474.4296875,100474.359375
243,1328919,24.860076904296875,306,306,306,100474.9765625,100473.671875
243,1329938,24.900131225585938,306,306,306,100475.3125,100474.9609375
243,1331938,24.98291015625,306,306,306,100472.875,100474.125
243,1333823,24.98291015625,306,306,306,100473.8515625,100472.640625
243,1334835,24.998931884765625,306,306,306,100474.3359375,100472.3125
243,1335853,25.022964477539062,306,306,306,100473.890625,100473.4296875
243,1336873,25.060348510742188,306,306,306,100472.3203125,100473.9765625
243,1337888,25.10040283203125,306,306,306,100472.8359375,100474.75
243,1338908,25.156478881835938,306,306,306,100473.1640625,100474.2578125
243,1339933,25.159149169921875,306,306,306,100473.65625,100472.4921875
243,1341791,25.129776000976562,306,306,306,100475.8984375,100475.7421875
243,1342866,25.081710815429688,306,306,306,100472.125,100472.578125
243,1343886,24.996261596679688,306,306,306,100472.6328125,100472.5
243,1344909,24.98291015625,306,306,306,100475.6171875,100473.53125
243,1346896,25.049667358398438,306,306,306,100474.4140625,100474.1015625
243,1347911,25.076370239257812,306,306,306,100473.6328125,100473.9765625
243,1348930,25.116424560546875,306,306,306,100475.2890625,100474.8671875
243,1350925,25.1324462890625,306,306,306,100473.9140625,100475.828125
243,1352912,25.2606201171875,306,306,306,100474.9609375,100473.59375
243,1353930,25.287322998046875,306,306,306,100472.125,100472.0546875
243,1354952,25.32470703125,306,306,306,100472.4765625,100473.875
243,1355974,25.367431640625,306,306,306,100473.46875,100474.4765625
243,1357855,25.490264892578125,306,306,306,100472.8203125,100472.0078125
243,1358874,25.519638061523438,306,306,306,100471.1171875,100472.3203125
243,1359891,25.557022094726562,306,306,306,100471.609375,100472.640625
243,1360904,25.610427856445312,306,306,306,100472.9609375,100474.7265625
243,1361929,25.6451416015625,306,306,306,100472.0546875,100472.953125
243,1363924,25.6878662109375,306,306,306,100471.6875,100470.84375
243,1365913,25.743942260742188,306,306,306,100471.7109375,100472.4609375
243,1367906,25.794677734375,306,306,306,100472.140625,100472.90625
243,1369900,25.864105224609375,306,306,306,100471.359375,100472.609375
243,1371901,25.850753784179688,306,306,306,100473.5546875,100474.4453125
243,1372920,25.856094360351562,306,306,306,100473.3671875,100473.515625
243,1374921,25.906829833984375,306,306,306,100472.46875,100473.109375
243,1376918,25.949554443359375,306,306,306,100474.15625,100472.7265625
243,1378917,25.989608764648438,306,306,306,100473.03125,100473.5234375
243,1380919,26.037673950195312,306,306,306,100473.3515625,100473.4765625
243,1382916,26.085739135742188,306,306,306,100474.7265625,100473.5625
243,1383938,26.077728271484375,306,306,306,100472.609375,100471.3515625
243,1384961,26.107101440429688,306,306,306,100471.8125,100473.703125
243,1386840,26.120452880859375,306,306,306,100473.28125,100474.2578125
243,1387854,26.141815185546875,306,306,306,100473.15625,100472.6328125
243,1388876,26.163177490234375,306,306,306,100474.453125,100473.09375
243,1389901,26.197891235351562,306,306,306,100474.0,100472.8828125
243,1390925,26.181869506835938,306,306,306,100474.5390625,100472.65625
243,1392921,26.221923828125,306,306,306,100473.3203125,100472.71875
243,1394912,26.176528930664062,306,306,306,100475.0859375,100474.296875
243,1396915,26.195220947265625,306,306,306,100476.5390625,100475.7578125
243,1398913,26.213912963867188,306,306,306,100474.4921875,100476.296875
243,1399932,26.221923828125,306,306,306,100474.5234375,100475.0390625
243,1401773,26.171188354492188,306,306,306,100475.4921875,100474.8125
243,1402868,26.149826049804688,306,306,306,100473.4765625,100477.2265625
243,1403895,26.123123168945312,306,306,306,100475.65625,100475.3046875
243,1404913,26.085739135742188,306,306,306,100473.3203125,100477.40625
243,1406924,26.091079711914062,306,306,306,100477.0390625,100474.7421875
243,1408928,26.080398559570312,306,306,306,100473.1796875,100476.0390625
243,1410928,26.096420288085938,306,306,306,100473.546875,100473.640625
243,1412925,26.133804321289062,306,306,306,100474.421875,100472.8125
243,1414925,26.128463745117188,306,306,306,100473.7578125,100473.484375
243,1416925,26.131134033203125,306,306,306,100475.1484375,100474.7265625
243,1418921,26.144485473632812,306,306,306,100474.34375,100472.5703125
243,1419947,26.163177490234375,306,306,306,100474.4765625,100473.1640625
243,1421844,26.152496337890625,306,306,306,100472.6796875,100472.8125
243,1422864,26.123123168945312,306,306,306,100472.9140625,100471.96875
243,1423885,26.128463745117188,306,306,306,100475.0,100471.4453125
243,1424908,26.141815185546875,306,306,306,100475.2734375,100473.7578125
243,1426910,26.144485473632812,306,306,306,100474.53125,100475.0234375
243,1428901,26.203231811523438,306,306,306,100472.953125,100474.3671875
243,1429920,26.205902099609375,306,306,306,100472.8046875,100474.078125
243,1431916,26.195220947265625,306,306,306,100473.96875,100474.6640625
243,1432935,26.184539794921875,306,306,306,100473.484375,100473.984375
243,1434924,26.131134033203125,306,306,306,100473.0078125,100472.9921875
243,1436912,26.12579345703125,306,306,306,100473.90625,100473.921875
243,1437936,26.1578369140625,306,306,306,100474.875,100473.0
243,1439670,26.192550659179688,306,306,306,100474.4375,100474.75
243,1440846,26.203231811523438,306,306,306,100474.3984375,100473.4296875
243,1441864,26.219253540039062,306,306,306,100474.484375,100474.9375
243,1442885,26.251296997070312,306,306,306,100474.359375,100473.4609375
243,1443905,26.240615844726562,306,306,306,100475.7890625,100472.765625
243,1444924,26.259307861328125,306,306,306,100474.84375,100474.7421875
243,1446921,26.259307861328125,306,306,306,100473.484375,100474.6171875
243,1448917,26.237945556640625,306,306,306,100474.7578125,100473.296875
243,1450918,26.213912963867188,306,306,306,100474.8671875,100474.3125
243,1452925,26.171188354492188,306,306,306,100474.578125,100475.7421875
243,1454921,26.160507202148438,306,306,306,100474.9140625,100474.421875
243,1456916,26.163177490234375,306,306,306,100473.515625,100472.625
243,1458906,26.165847778320312,306,306,306,100474.0703125,100470.6015625
243,1459930,26.197891235351562,306,306,306,100473.40625,100473.3515625
243,1461937,26.224594116210938,306,306,306,100474.0859375,100472.8359375
243,1463746,26.227264404296875,306,306,306,100474.1875,100473.109375
243,1464856,26.25396728515625,306,306,306,100473.515625,100472.7734375
243,1465876,26.277999877929688,306,306,306,100475.140625,100474.6796875
243,1466898,26.299362182617188,306,306,306,100475.8828125,100474.203125
243,1467916,26.299362182617188,306,306,306,100473.859375,100473.0234375
243,1469911,26.312713623046875,306,306,306,100471.8515625,100474.109375
243,1470933,26.277999877929688,306,306,306,100474.0390625,100475.96875
243,1472713,26.248626708984375,306,306,306,100473.8671875,100474.4765625
