header,program_time,unixEpoch,latitude,longitude,altitude,groundSpeed,heading
241,959649,1684528100,35.1242437,138.6309346,13353,1,18843380
241,961644,1684528102,35.1242436,138.6309348,13326,28,18843380
241,963634,1684528103,35.1242434,138.6309349,13342,18,18843380
241,964649,1684528105,35.1242432,138.6309349,13375,10,18843380
241,966640,1684528106,35.1242431,138.6309349,13399,10,18843380
241,967651,1684528108,35.124243,138.630935,13406,11,18843380
241,969631,1684528109,35.1242429,138.630935,13391,10,18843380
241,970647,1684528111,35.1242431,138.6309348,13377,6,18843380
241,972624,1684528112,35.1242431,138.6309349,13390,9,18843380
241,973643,1684528114,35.1242429,138.6309344,13376,7,18843380
241,975640,1684528116,35.1242429,138.6309341,13385,29,18843380
241,977631,1684528118,35.1242428,138.6309343,13454,12,18843380
241,979619,1684528119,35.1242427,138.6309344,13510,12,18843380
241,980368,1684528120,35.1242428,138.6309345,13542,8,18843380
241,981521,1684528121,35.1242428,138.6309347,13584,7,18843380
241,982577,1684528122,35.1242424,138.6309347,13611,25,18843380
241,983596,1684528123,35.1242421,138.6309351,13686,13,18843380
241,984612,1684528124,35.1242417,138.6309362,13827,14,18843380
241,985639,1684528125,35.1242414,138.6309368,13910,12,18843380
241,986659,1684528127,35.1242409,138.6309375,14040,24,18843380
241,988658,1684528128,35.1242406,138.630938,14093,8,18843380
241,989675,1684528130,35.1242394,138.6309388,14215,26,18843380
241,991665,1684528131,35.1242391,138.6309393,14281,26,18843380
241,992692,1684528133,35.1242389,138.6309387,14285,13,18843380
241,994582,1684528134,35.1242391,138.630938,14252,13,18843380
241,995600,1684528135,35.1242392,138.6309377,14263,4,18843380
241,996615,1684528136,35.1242393,138.6309375,14279,6,18843380
241,997640,1684528138,35.1242395,138.6309368,14257,15,18843380
241,999629,1684528140,35.1242393,138.6309364,14285,23,18843380
241,1001620,1684528141,35.1242391,138.6309362,14295,17,18843380
241,1002642,1684528143,35.124239,138.630935,14163,18,18843380
241,1004639,1684528145,35.1242389,138.6309321,13787,4,18843380
241,1006642,1684528147,35.1242385,138.6309309,13651,20,18843380
241,1008646,1684528149,35.1242381,138.6309314,13748,15,18843380
241,1010640,1684528151,35.1242379,138.630932,13791,19,18843380
241,1012643,1684528152,35.1242376,138.6309323,13799,12,18843380
241,1013669,1684528153,35.1242374,138.6309328,13772,24,18843380
241,1014690,1684528155,35.1242363,138.630935,13834,5,18843380
241,1016691,1684528157,35.1242355,138.6309361,13946,9,18843380
241,1018593,1684528158,35.1242354,138.6309367,13935,26,18843380
241,1019620,1684528159,35.1242351,138.630937,13852,3,18843380
241,1020651,1684528160,35.124235,138.6309372,13858,8,18843380
241,1021683,1684528162,35.1242349,138.6309371,13860,4,18843380
241,1023676,1684528164,35.1242352,138.6309362,13764,19,18843380
241,1025681,1684528166,35.1242351,138.6309356,13691,18,18843380
241,1027593,1684528167,35.1242353,138.6309353,13689,23,18843380
241,1028612,1684528168,35.1242351,138.6309353,13708,19,18843380
241,1029629,1684528169,35.1242349,138.6309352,13716,8,18843380
241,1030654,1684528171,35.1242351,138.6309351,13739,16,18843380
241,1032650,1684528172,35.1242353,138.6309351,13771,10,18843380
241,1033674,1684528174,35.124235,138.6309347,13718,11,18843380
241,1035418,1684528175,35.1242348,138.6309345,13716,25,18843380
241,1036596,1684528176,35.1242344,138.6309344,13742,29,18843380
241,1037618,1684528177,35.1242344,138.6309342,13699,36,18843380
241,1038639,1684528178,35.1242344,138.6309339,13615,29,18843380
241,1039656,1684528180,35.1242339,138.6309325,13371,17,18843380
241,1041651,1684528181,35.1242336,138.630932,13285,28,18843380
241,1042674,1684528183,35.1242341,138.6309308,13108,15,18843380
241,1044699,1684528185,35.1242353,138.6309299,13014,14,18843380
241,1046603,1684528186,35.1242356,138.6309296,12958,15,18843380
241,1047630,1684528187,35.1242359,138.6309293,12900,1,18843380
241,1048658,1684528188,35.1242363,138.6309292,12877,5,18843380
241,1049691,1684528190,35.1242368,138.6309293,12887,1,18843380
241,1051603,1684528191,35.1242365,138.6309296,12881,12,18843380
241,1052632,1684528192,35.1242365,138.6309301,12915,13,18843380
241,1053660,1684528194,35.1242366,138.6309302,12922,39,18843380
241,1055661,1684528196,35.1242367,138.6309301,12952,23,18843380
241,1057659,1684528198,35.1242369,138.63093,12892,8,18843380
241,1059661,1684528200,35.124237,138.63093,12823,10,18843380
241,1061652,1684528201,35.1242371,138.63093,12815,13,18843380
241,1062674,1684528203,35.1242379,138.6309299,12753,42,18843380
241,1064664,1684528205,35.1242395,138.6309295,12692,16,18843380
241,1066671,1684528207,35.124241,138.6309294,12666,31,18843380
241,1068669,1684528209,35.124242,138.63093,12658,53,18843380
241,1070675,1684528211,35.1242432,138.6309305,12737,5,18843380
241,1072571,1684528212,35.1242437,138.6309308,12761,15,18843380
241,1073598,1684528213,35.1242442,138.63093,12693,22,18843380
241,1074635,1684528214,35.1242449,138.6309295,12643,12,18843380
241,1075678,1684528216,35.1242465,138.6309284,12576,10,18843380
241,1077597,1684528217,35.1242471,138.6309278,12543,18,18843380
241,1078631,1684528218,35.1242477,138.6309272,12517,18,18843380
241,1079657,1684528219,35.1242482,138.6309268,12494,22,18843380
241,1080690,1684528221,35.1242489,138.6309259,12403,5,18843380
241,1082611,1684528222,35.1242496,138.6309255,12385,3,18843380
241,1083646,1684528224,35.1242502,138.6309247,12317,5,18843380
241,1085645,1684528226,35.1242507,138.6309245,12277,8,18843380
241,1087649,1684528228,35.1242511,138.6309244,12271,3,18843380
241,1089647,1684528230,35.1242513,138.6309243,12199,13,18843380
241,1091646,1684528232,35.1242522,138.6309244,12179,12,18843380
241,1093639,1684528233,35.1242523,138.6309243,12164,2,18843380
241,1094664,1684528235,35.1242528,138.6309242,12130,11,18843380
241,1096661,1684528237,35.1242529,138.630924,12075,11,18843380
241,1098446,1684528238,35.1242528,138.6309239,12062,9,18843380
241,1099601,1684528239,35.1242528,138.630924,12076,19,18843380
241,1100625,1684528241,35.1242533,138.6309243,12061,28,18843380
241,1102625,1684528242,35.1242539,138.6309244,12100,47,18843380
241,1103654,1684528244,35.1242545,138.6309247,12143,34,18843380
241,1105670,1684528246,35.1242546,138.6309246,12189,47,18843380
241,1107682,1684528248,35.1242544,138.6309245,12185,11,18843380
241,1109677,1684528250,35.1242544,138.6309245,12128,15,18843380
241,1111548,1684528251,35.1242545,138.6309244,12127,6,18843380
241,1112603,1684528252,35.1242546,138.6309243,12122,15,18843380
241,1113621,1684528253,35.124255,138.6309245,12144,11,18843380
241,1114637,1684528254,35.1242553,138.6309246,12154,2,18843380
241,1115654,1684528256,35.1242561,138.6309248,12187,3,18843380
241,1117642,1684528257,35.1242566,138.6309249,12219,4,18843380
241,1118660,1684528259,35.1242572,138.6309249,12246,43,18843380
241,1120651,1684528261,35.1242579,138.630925,12317,6,18843380
241,1122656,1684528263,35.1242589,138.6309252,12425,25,18843380
241,1124651,1684528265,35.1242591,138.6309251,12448,27,18843380
241,1126649,1684528266,35.1242592,138.6309251,12477,3,18843380
241,1127682,1684528268,35.1242591,138.6309253,12478,26,18843380
241,1129691,1684528270,35.1242595,138.6309257,12592,11,18843380
241,1131686,1684528272,35.12426,138.6309259,12625,14,18843380
241,1133581,1684528273,35.1242602,138.6309259,12621,4,18843380
241,1134608,1684528274,35.1242605,138.6309259,12644,6,18843380
241,1135637,1684528275,35.1242607,138.630926,12656,10,18843380
241,1136655,1684528276,35.1242609,138.6309262,12679,12,18843380
241,1137673,1684528278,35.1242612,138.6309262,12708,9,18843380
241,1139663,1684528279,35.1242613,138.6309262,12710,15,18843380
241,1140686,1684528281,35.1242613,138.6309262,12733,6,18843380
241,1142577,1684528282,35.1242614,138.6309263,12750,15,18843380
241,1143600,1684528283,35.1242613,138.6309262,12744,7,18843380
241,1144619,1684528284,35.1242614,138.6309261,12738,9,18843380
241,1145641,1684528286,35.1242613,138.6309258,12720,26,18843380
241,1147637,1684528288,35.1242609,138.6309254,12668,6,18843380
241,1149640,1684528290,35.1242609,138.6309251,12687,9,18843380
241,1151634,1684528292,35.1242608,138.6309248,12727,22,18843380
241,1153627,1684528293,35.1242607,138.6309247,12747,8,18843380
241,1154645,1684528295,35.1242602,138.6309244,12740,20,18843380
241,1156641,1684528296,35.1242598,138.6309242,12707,19,18843380
241,1157665,1684528298,35.1242595,138.630924,12669,8,18843380
241,1159660,1684528300,35.124259,138.6309235,12692,26,18843380
241,1161655,1684528302,35.1242585,138.6309229,12665,5,18843380
241,1163645,1684528304,35.1242576,138.6309221,12527,4,18843380
241,1165646,1684528305,35.1242575,138.6309218,12478,6,18843380
241,1166673,1684528306,35.1242573,138.6309216,12454,16,18843380
241,1167692,1684528308,35.1242569,138.6309213,12382,15,18843380
241,1169590,1684528309,35.1242567,138.6309211,12326,9,18843380
241,1170617,1684528310,35.1242565,138.6309212,12257,28,18843380
241,1171633,1684528312,35.1242562,138.6309211,12262,5,18843380
241,1173631,1684528314,35.1242568,138.6309213,12289,51,18843380
241,1175623,1684528315,35.1242571,138.6309214,12320,16,18843380
241,1176638,1684528317,35.1242569,138.6309212,12269,8,18843380
241,1178642,1684528318,35.1242568,138.6309212,12233,6,18843380
241,1179661,1684528320,35.1242574,138.6309213,12182,11,18843380
241,1181662,1684528322,35.124258,138.6309213,12149,18,18843380
241,1183654,1684528324,35.1242579,138.6309212,12113,6,18843380
241,1185636,1684528325,35.1242579,138.6309211,12091,10,18843380
241,1186656,1684528327,35.124257,138.6309208,11935,27,18843380
241,1188645,1684528328,35.1242569,138.6309206,11938,13,18843380
241,1189660,1684528329,35.1242567,138.6309206,11945,19,18843380
241,1190679,1684528331,35.1242556,138.6309205,11873,9,18843380
241,1192542,1684528332,35.124255,138.6309205,11868,7,18843380
241,1193606,1684528333,35.1242546,138.6309206,11874,4,18843380
241,1194628,1684528334,35.1242545,138.6309207,11906,12,18843380
241,1195665,1684528335,35.1242544,138.6309208,11938,8,18843380
241,1196705,1684528337,35.1242539,138.6309209,11983,12,18843380
241,1198620,1684528338,35.1242537,138.630921,12021,12,18843380
241,1199644,1684528340,35.1242535,138.6309211,12058,6,18843380
241,1201639,1684528341,35.1242532,138.6309211,12065,9,18843380
241,1202671,1684528343,35.1242529,138.630921,12095,3,18843380
241,1204581,1684528344,35.124253,138.6309211,12149,21,18843380
241,1205615,1684528345,35.1242528,138.6309211,12183,6,18843380
241,1206636,1684528346,35.1242529,138.6309211,12224,15,18843380
241,1207660,1684528347,35.124253,138.6309211,12278,4,18843380
241,1208682,1684528349,35.1242532,138.6309212,12318,11,18843380
241,1210583,1684528350,35.1242532,138.6309212,12346,4,18843380
241,1211600,1684528351,35.1242533,138.6309213,12395,2,18843380
241,1212620,1684528352,35.1242532,138.6309212,12418,4,18843380
241,1213638,1684528353,35.1242532,138.6309213,12455,3,18843380
241,1214664,1684528355,35.1242533,138.6309215,12575,5,18843380
241,1216670,1684528357,35.1242534,138.6309215,12649,25,18843380
241,1218682,1684528359,35.1242533,138.6309216,12682,6,18843380
241,1220586,1684528360,35.1242531,138.6309215,12702,26,18843380
241,1221620,1684528361,35.1242531,138.6309215,12705,9,18843380
241,1222645,1684528363,35.1242531,138.6309217,12757,6,18843380
241,1224653,1684528365,35.1242534,138.6309218,12798,8,18843380
241,1226666,1684528366,35.1242534,138.6309217,12748,5,18843380
241,1227696,1684528368,35.1242529,138.6309214,12714,28,18843380
241,1229604,1684528369,35.1242529,138.6309213,12669,22,18843380
241,1230629,1684528370,35.1242531,138.6309213,12658,18,18843380
241,1231653,1684528372,35.1242531,138.630921,12664,37,18843380
241,1233658,1684528374,35.1242531,138.6309209,12640,7,18843380
241,1235645,1684528376,35.1242532,138.6309206,12561,16,18843380
241,1237639,1684528377,35.1242529,138.6309203,12466,38,18843380
241,1238665,1684528379,35.1242531,138.63092,12443,4,18843380
241,1240652,1684528380,35.1242534,138.6309201,12464,6,18843380
241,1241676,1684528382,35.1242538,138.6309203,12546,55,18843380
241,1243670,1684528384,35.1242542,138.6309201,12593,10,18843380
241,1245447,1684528385,35.1242543,138.63092,12635,9,18843380
241,1246579,1684528386,35.1242543,138.63092,12671,6,18843380
241,1247599,1684528387,35.1242543,138.6309199,12695,8,18843380
241,1248619,1684528388,35.1242545,138.6309199,12743,1,18843380
241,1249635,1684528389,35.1242546,138.6309198,12750,13,18843380
241,1250655,1684528391,35.1242547,138.6309197,12762,0,18843380
241,1252658,1684528393,35.1242549,138.6309198,12834,11,18843380
241,1254652,1684528394,35.124255,138.6309198,12852,2,18843380
241,1255670,1684528396,35.1242552,138.6309199,12916,15,18843380
241,1257656,1684528398,35.1242553,138.6309201,12945,14,18843380
241,1259651,1684528400,35.1242553,138.6309202,12996,12,18843380
241,1261635,1684528401,35.1242552,138.6309203,13040,31,18843380
241,1262653,1684528402,35.124255,138.6309205,13120,40,18843380
241,1263673,1684528403,35.124255,138.6309207,13197,7,18843380
241,1264684,1684528405,35.1242552,138.630921,13333,2,18843380
241,1266673,1684528407,35.124255,138.630921,13398,8,18843380
241,1268571,1684528408,35.1242551,138.6309212,13446,13,18843380
241,1269588,1684528409,35.1242551,138.6309213,13490,3,18843380
241,1270605,1684528410,35.1242552,138.6309214,13547,6,18843380
241,1271620,1684528411,35.1242553,138.6309215,13616,6,18843380
241,1272639,1684528412,35.1242555,138.6309217,13724,16,18843380
241,1273656,1684528414,35.1242555,138.6309222,13951,6,18843380
241,1275649,1684528416,35.1242555,138.6309226,14127,8,18843380
241,1277643,1684528417,35.1242557,138.6309227,14220,11,18843380
241,1278660,1684528419,35.124256,138.6309229,14343,21,18843380
241,1280650,1684528420,35.124256,138.630923,14388,8,18843380
241,1281662,1684528422,35.1242558,138.6309232,14485,4,18843380
241,1283636,1684528423,35.1242559,138.6309233,14539,10,18843380
241,1284648,1684528424,35.124256,138.6309234,14587,5,18843380
241,1285660,1684528425,35.124256,138.6309235,14635,11,18843380
241,1286675,1684528427,35.1242564,138.6309237,14657,2,18843380
241,1288662,1684528428,35.1242566,138.6309238,14696,6,18843380
241,1289679,1684528430,35.1242568,138.630924,14711,15,18843380
241,1291667,1684528432,35.1242573,138.630924,14665,6,18843380
241,1293662,1684528434,35.1242582,138.6309241,14700,7,18843380
241,1295656,1684528436,35.1242588,138.6309242,14708,5,18843380
241,1297648,1684528438,35.1242586,138.6309241,14698,8,18843380
241,1299636,1684528439,35.1242596,138.6309241,14723,20,18843380
241,1300652,1684528440,35.1242596,138.630924,14673,4,18843380
241,1301670,1684528441,35.1242598,138.630924,14624,15,18843380
241,1302693,1684528443,35.1242601,138.6309238,14508,19,18843380
241,1304581,1684528444,35.1242599,138.6309237,14410,9,18843380
241,1305600,1684528445,35.1242597,138.6309235,14318,3,18843380
241,1306616,1684528446,35.1242594,138.6309233,14227,10,18843380
241,1307630,1684528447,35.1242594,138.6309233,14171,21,18843380
241,1308640,1684528448,35.1242593,138.6309232,14121,5,18843380
241,1309655,1684528450,35.1242594,138.6309229,13996,4,18843380
241,1311638,1684528451,35.1242593,138.6309228,13923,6,18843380
241,1312649,1684528452,35.1242594,138.6309226,13861,4,18843380
241,1313663,1684528454,35.1242594,138.6309223,13723,22,18843380
241,1315657,1684528456,35.1242597,138.6309223,13669,8,18843380
241,1317644,1684528458,35.1242596,138.6309222,13661,6,18843380
241,1319637,1684528460,35.1242597,138.6309223,13693,3,18843380
241,1321622,1684528461,35.1242597,138.6309223,13707,8,18843380
241,1322641,1684528463,35.1242601,138.6309224,13731,6,18843380
241,1324622,1684528464,35.1242601,138.6309226,13728,9,18843380
241,1325639,1684528465,35.1242603,138.6309227,13741,4,18843380
241,1326656,1684528466,35.1242605,138.6309228,13751,8,18843380
241,1327674,1684528468,35.1242606,138.6309229,13782,3,18843380
241,1329655,1684528469,35.1242606,138.6309229,13817,13,18843380
241,1330676,1684528471,35.1242606,138.630923,13835,15,18843380
241,1332675,1684528473,35.1242609,138.6309231,13810,11,18843380
241,1334561,1684528474,35.1242612,138.6309232,13864,20,18843380
241,1335572,1684528475,35.1242614,138.6309233,13879,8,18843380
241,1336590,1684528476,35.1242614,138.6309234,13883,4,18843380
241,1337608,1684528477,35.1242614,138.6309235,13903,8,18843380
241,1338625,1684528478,35.1242613,138.6309237,13923,7,18843380
241,1339645,1684528479,35.1242614,138.6309239,13967,3,18843380
241,1340669,1684528481,35.1242616,138.6309244,14060,23,18843380
241,1342528,1684528482,35.1242618,138.6309246,14111,11,18843380
241,1343601,1684528483,35.1242619,138.6309247,14120,5,18843380
241,1344624,1684528484,35.1242618,138.6309248,14145,20,18843380
241,1345645,1684528486,35.1242617,138.630925,14163,6,18843380
241,1347634,1684528487,35.1242618,138.6309252,14171,4,18843380
241,1348647,1684528488,35.1242617,138.6309253,14171,12,18843380
241,1349667,1684528490,35.1242611,138.6309254,14171,10,18843380
241,1351661,1684528492,35.1242605,138.6309254,14173,7,18843380
241,1353650,1684528493,35.1242604,138.6309254,14174,21,18843380
241,1354668,1684528494,35.1242601,138.6309255,14181,8,18843380
241,1355689,1684528495,35.1242596,138.6309254,14096,14,18843380
241,1356711,1684528497,35.1242599,138.6309257,14156,6,18843380
241,1358592,1684528498,35.1242595,138.6309257,14140,10,18843380
241,1359610,1684528499,35.1242592,138.6309257,14123,4,18843380
241,1360627,1684528500,35.1242589,138.6309256,14121,7,18843380
241,1361642,1684528501,35.1242586,138.6309256,14121,8,18843380
241,1362664,1684528503,35.1242582,138.6309256,14119,4,18843380
241,1364659,1684528505,35.124258,138.6309258,14182,3,18843380
241,1366651,1684528507,35.1242579,138.630926,14229,4,18843380
241,1368645,1684528509,35.1242578,138.6309259,14213,17,18843380
241,1370639,1684528511,35.1242573,138.6309258,14210,9,18843380
241,1372636,1684528512,35.1242569,138.6309257,14200,26,18843380
241,1373658,1684528514,35.1242566,138.6309257,14198,11,18843380
241,1375657,1684528516,35.1242565,138.6309259,14198,3,18843380
241,1377655,1684528518,35.1242564,138.6309258,14182,6,18843380
241,1379654,1684528520,35.124256,138.6309259,14128,20,18843380
241,1381658,1684528522,35.1242562,138.630926,14126,4,18843380
241,1383654,1684528523,35.1242562,138.6309261,14141,1,18843380
241,1384674,1684528524,35.1242561,138.6309261,14137,14,18843380
241,1385699,1684528526,35.1242561,138.6309262,14130,5,18843380
241,1387576,1684528527,35.124256,138.6309263,14110,16,18843380
241,1388592,1684528528,35.1242561,138.6309264,14102,3,18843380
241,1389611,1684528529,35.124256,138.6309266,14104,8,18843380
241,1390638,1684528530,35.124256,138.6309267,14040,26,18843380
241,1391664,1684528532,35.1242562,138.630927,14083,7,18843380
241,1393659,1684528534,35.1242569,138.6309273,14114,15,18843380
241,1395651,1684528536,35.1242573,138.630927,14011,12,18843380
241,1397653,1684528538,35.1242572,138.6309269,13940,10,18843380
241,1399651,1684528539,35.1242572,138.6309268,13895,7,18843380
241,1400669,1684528541,35.1242571,138.6309268,13819,12,18843380
241,1402509,1684528542,35.124257,138.6309267,13777,4,18843380
241,1403604,1684528543,35.124257,138.6309267,13728,6,18843380
241,1404632,1684528544,35.124257,138.6309266,13682,3,18843380
241,1405650,1684528546,35.1242569,138.6309264,13606,5,18843380
241,1407660,1684528548,35.1242568,138.6309263,13537,2,18843380
241,1409665,1684528550,35.1242568,138.6309262,13517,5,18843380
241,1411665,1684528552,35.1242569,138.6309261,13524,4,18843380
241,1413661,1684528554,35.124257,138.630926,13521,16,18843380
241,1415663,1684528556,35.1242571,138.6309258,13482,11,18843380
241,1417661,1684528558,35.1242573,138.6309255,13458,8,18843380
241,1419657,1684528559,35.1242571,138.6309254,13416,3,18843380
241,1420685,1684528561,35.1242569,138.6309252,13351,9,18843380
241,1422582,1684528562,35.1242569,138.630925,13311,15,18843380
241,1423600,1684528563,35.1242569,138.6309249,13292,6,18843380
241,1424623,1684528564,35.1242569,138.6309248,13274,7,18843380
241,1425645,1684528566,35.1242572,138.6309248,13307,9,18843380
241,1427649,1684528568,35.1242577,138.6309246,13251,3,18843380
241,1429637,1684528569,35.1242577,138.6309244,13196,26,18843380
241,1430657,1684528571,35.1242577,138.6309241,13143,23,18843380
241,1432654,1684528572,35.1242577,138.6309241,13090,8,18843380
241,1433673,1684528574,35.1242579,138.6309238,12989,3,18843380
241,1435660,1684528576,35.1242583,138.6309236,12938,14,18843380
241,1437651,1684528577,35.1242584,138.6309235,12923,14,18843380
241,1438674,1684528579,35.1242588,138.6309234,12879,8,18843380
241,1440405,1684528580,35.1242591,138.6309233,12888,7,18843380
241,1441581,1684528581,35.1242592,138.6309233,12888,23,18843380
241,1442599,1684528582,35.1242593,138.6309232,12878,6,18843380
241,1443623,1684528583,35.1242593,138.6309232,12838,4,18843380
241,1444642,1684528584,35.1242594,138.6309232,12852,10,18843380
241,1445660,1684528586,35.1242596,138.6309231,12831,5,18843380
241,1447660,1684528588,35.1242596,138.630923,12839,4,18843380
241,1449656,1684528590,35.1242598,138.630923,12907,4,18843380
241,1451655,1684528592,35.12426,138.6309229,12974,3,18843380
241,1453661,1684528594,35.1242601,138.6309229,13023,12,18843380
241,1455657,1684528596,35.1242603,138.6309229,13063,4,18843380
241,1457653,1684528598,35.1242603,138.6309229,13076,10,18843380
241,1459642,1684528599,35.1242603,138.6309228,13072,8,18843380
241,1460666,1684528601,35.1242605,138.6309226,13088,3,18843380
241,1462673,1684528603,35.1242605,138.6309226,13161,12,18843380
241,1464484,1684528604,35.1242606,138.6309226,13215,6,18843380
241,1465592,1684528605,35.1242604,138.6309226,13244,17,18843380
241,1466613,1684528606,35.1242604,138.6309227,13284,3,18843380
241,1467635,1684528607,35.1242604,138.6309227,13297,4,18843380
241,1468653,1684528609,35.1242604,138.6309226,13342,6,18843380
241,1470647,1684528610,35.1242604,138.6309226,13360,24,18843380
241,1471672,1684528612,35.1242603,138.6309226,13409,11,18843380
241,1473449,1684528613,35.1242604,138.6309226,13441,5,18843380
241,1474584,1684528614,35.1242605,138.6309226,13458,7,18843380
241,1475604,1684528615,35.1242605,138.6309226,13506,9,18843380
241,1476630,1684528616,35.1242606,138.6309227,13535,22,18843380
241,1477649,1684528617,35.1242607,138.6309227,13547,16,18843380
241,1478664,1684528618,35.1242608,138.6309227,13559,9,18843380
241,1479684,1684528620,35.1242609,138.6309229,13583,6,18843380
241,1481681,1684528622,35.1242609,138.6309228,13621,0,18843380
241,1483671,1684528624,35.124261,138.6309225,13540,11,18843380
241,1485660,1684528625,35.1242609,138.6309224,13515,10,18843380
241,1486678,1684528627,35.124261,138.6309224,13506,5,18843380
241,1488441,1684528628,35.1242612,138.6309223,13475,5,18843380
241,1489590,1684528629,35.1242613,138.6309223,13451,8,18843380
241,1490614,1684528630,35.1242614,138.6309223,13433,6,18843380
241,1491642,1684528632,35.1242618,138.6309222,13433,1,18843380
241,1493638,1684528634,35.124262,138.6309221,13427,3,18843380
241,1495636,1684528635,35.1242621,138.6309221,13420,8,18843380
241,1496668,1684528637,35.124262,138.6309222,13389,26,18843380
241,1498580,1684528638,35.1242621,138.6309222,13387,2,18843380
241,1499598,1684528639,35.1242623,138.6309223,13358,13,18843380
241,1500622,1684528640,35.1242625,138.6309223,13326,4,18843380
241,1501647,1684528642,35.1242626,138.6309224,13290,12,18843380
241,1503643,1684528644,35.1242629,138.6309222,13263,11,18843380
241,1505658,1684528645,35.1242631,138.6309221,13246,4,18843380
241,1506680,1684528646,35.1242634,138.6309221,13246,8,18843380
241,1507695,1684528648,35.1242637,138.6309222,13224,6,18843380
241,1509588,1684528649,35.1242639,138.6309223,13224,4,18843380
241,1510604,1684528650,35.1242641,138.6309223,13234,9,18843380
241,1511632,1684528651,35.1242642,138.6309224,13242,9,18843380
241,1512653,1684528653,35.1242646,138.6309225,13254,18,18843380
241,1514654,1684528655,35.124265,138.6309226,13281,12,18843380
241,1516559,1684528656,35.1242654,138.6309226,13313,23,18843380
241,1517582,1684528657,35.1242655,138.6309226,13345,6,18843380
241,1518604,1684528658,35.1242656,138.6309227,13389,16,18843380
241,1519629,1684528659,35.1242657,138.6309226,13411,1,18843380
241,1520663,1684528661,35.1242656,138.6309227,13474,6,18843380
241,1522675,1684528663,35.1242655,138.6309226,13500,12,18843380
241,1524586,1684528664,35.1242656,138.6309226,13534,8,18843380
241,1525612,1684528665,35.1242655,138.6309227,13545,18,18843380
241,1526630,1684528666,35.1242654,138.6309229,13622,16,18843380
241,1527653,1684528668,35.1242656,138.6309233,13817,3,18843380
241,1529652,1684528670,35.1242654,138.6309235,13890,9,18843380
241,1531640,1684528671,35.1242653,138.6309235,13884,13,18843380
241,1532657,1684528673,35.1242653,138.6309238,13939,11,18843380
241,1535411,1684528675,35.1242652,138.6309242,14060,15,18843380
241,1536541,1684528676,35.1242653,138.6309243,14121,22,18843380
241,1537634,1684528677,35.1242651,138.6309245,14181,24,18843380
241,1538653,1684528679,35.1242654,138.6309245,14275,9,18843380
241,1540524,1684528680,35.1242655,138.6309245,14288,12,18843380
241,1541592,1684528681,35.1242655,138.6309246,14293,6,18843380
241,1542619,1684528682,35.1242653,138.6309246,14297,20,18843380
241,1543660,1684528684,35.1242653,138.6309245,14302,3,18843380
241,1545668,1684528686,35.1242653,138.6309246,14339,6,18843380
241,1547453,1684528687,35.1242651,138.6309247,14374,16,18843380
241,1548611,1684528688,35.1242649,138.6309247,14374,17,18843380
241,1549640,1684528689,35.1242647,138.6309248,14376,6,18843380
241,1550659,1684528691,35.1242647,138.6309248,14404,4,18843380
241,1552508,1684528692,35.1242646,138.6309248,14425,10,18843380
241,1553609,1684528693,35.1242646,138.6309248,14426,4,18843380
241,1554632,1684528694,35.1242645,138.6309248,14434,4,18843380
241,1555650,1684528696,35.1242645,138.6309246,14430,2,18843380
241,1557645,1684528698,35.1242644,138.6309246,14428,14,18843380
241,1559647,1684528700,35.1242645,138.6309245,14449,14,18843380
241,1561652,1684528702,35.1242645,138.6309244,14486,11,18843380
241,1563651,1684528704,35.1242649,138.6309242,14506,22,18843380
241,1565650,1684528705,35.1242651,138.6309241,14511,5,18843380
241,1566678,1684528707,35.1242656,138.6309241,14518,2,18843380
241,1568582,1684528708,35.1242657,138.6309241,14521,14,18843380
241,1569617,1684528709,35.1242658,138.630924,14498,11,18843380
241,1570646,1684528710,35.124266,138.630924,14501,6,18843380
241,1571677,1684528712,35.1242662,138.630924,14475,10,18843380
241,1573677,1684528714,35.1242665,138.6309242,14464,12,18843380
241,1575591,1684528715,35.1242665,138.6309244,14483,33,18843380
241,1576618,1684528716,35.1242665,138.6309245,14480,11,18843380
241,1577644,1684528717,35.1242666,138.6309246,14482,22,18843380
241,1578672,1684528719,35.1242666,138.6309245,14460,17,18843380
241,1580577,1684528720,35.1242667,138.6309246,14451,12,18843380
241,1581594,1684528721,35.1242669,138.6309246,14436,5,18843380
241,1582613,1684528722,35.124267,138.6309245,14415,7,18843380
241,1583634,1684528723,35.124267,138.6309244,14375,8,18843380
241,1584666,1684528725,35.124267,138.6309241,14316,21,18843380
241,1586673,1684528727,35.124267,138.6309238,14227,18,18843380
241,1588519,1684528728,35.1242671,138.6309236,14185,1,18843380
241,1589597,1684528729,35.1242674,138.6309234,14149,12,18843380
241,1590614,1684528730,35.1242675,138.6309233,14101,5,18843380
241,1591641,1684528731,35.1242675,138.6309231,14087,20,18843380
241,1592668,1684528733,35.1242676,138.6309228,14033,3,18843380
241,1594576,1684528734,35.1242676,138.6309227,14015,22,18843380
241,1595600,1684528735,35.1242675,138.6309225,13976,13,18843380
241,1596661,1684528736,35.1242674,138.6309223,13948,5,18843380
241,1597694,1684528738,35.1242674,138.6309223,13924,9,18843380
241,1599609,1684528739,35.1242675,138.6309223,13921,17,18843380
241,1600638,1684528740,35.1242678,138.6309223,13930,23,18843380
241,1601653,1684528742,35.1242681,138.6309223,13918,10,18843380
241,1603640,1684528744,35.1242681,138.6309223,13924,14,18843380
